visit_id,start_time,confirm_time,process_duration
85951698_19298229657_466691,2017-04-12 10:34:30,2017-04-12 10:42:08,7.633333333333334
216347877_85125361810_810257,2017-04-12 08:42:22,2017-04-12 08:50:00,7.633333333333334
301959539_46509601126_640364,2017-04-19 15:57:23,2017-04-19 16:05:01,7.633333333333334
757687682_89881205924_807274,2017-04-15 13:29:02,2017-04-15 13:36:41,7.65
722373978_57801566452_996857,2017-04-16 14:32:32,2017-04-16 14:40:11,7.65
709880527_42064974017_542824,2017-04-19 14:40:54,2017-04-19 14:48:33,7.65
595959804_30727742247_747416,2017-03-29 11:45:38,2017-03-29 11:53:17,7.65
22249631_25041107619_625889,2017-04-11 01:39:14,2017-04-11 01:46:53,7.65
2222404_42544037905_412065,2017-03-29 11:30:23,2017-03-29 11:38:02,7.65
478980497_29785625721_205243,2017-04-05 11:39:03,2017-04-05 11:46:42,7.65
56434520_82440280875_254048,2017-04-12 12:03:46,2017-04-12 12:11:26,7.666666666666667
782238960_68104506549_257817,2017-03-29 22:40:33,2017-03-29 22:48:13,7.666666666666667
712309782_75503840978_449478,2017-03-23 09:17:51,2017-03-23 09:25:31,7.666666666666667
457008356_23407496737_521166,2017-04-19 22:58:01,2017-04-19 23:05:41,7.666666666666667
617701075_37486955171_6852,2017-04-09 01:18:13,2017-04-09 01:25:53,7.666666666666667
153287697_15020237012_612441,2017-03-28 17:32:45,2017-03-28 17:40:25,7.666666666666667
905182195_21929664576_276263,2017-04-02 08:34:42,2017-04-02 08:42:22,7.666666666666667
750755537_66700766335_627875,2017-04-18 22:52:09,2017-04-18 22:59:49,7.666666666666667
639861823_83125969431_470158,2017-03-26 12:58:30,2017-03-26 13:06:10,7.666666666666667
997213175_66120578637_315668,2017-05-06 16:54:12,2017-05-06 17:01:53,7.683333333333334
693829979_50145509602_453622,2017-04-13 10:59:45,2017-04-13 11:07:26,7.683333333333334
857006762_39869975521_2354,2017-04-06 11:00:31,2017-04-06 11:08:12,7.683333333333334
526041811_67459606555_5516,2017-03-29 14:28:21,2017-03-29 14:36:02,7.683333333333334
708961786_70654497692_108273,2017-04-05 14:00:27,2017-04-05 14:08:08,7.683333333333334
508466391_82537639765_706446,2017-04-05 19:29:32,2017-04-05 19:37:13,7.683333333333334
225602703_49437245605_367551,2017-04-08 23:33:09,2017-04-08 23:40:50,7.683333333333334
588316041_85828924142_223059,2017-03-29 11:42:50,2017-03-29 11:50:31,7.683333333333334
71742713_20814504119_232694,2017-03-15 07:54:41,2017-03-15 08:02:22,7.683333333333334
606494358_30414925148_10481,2017-03-29 13:41:36,2017-03-29 13:49:18,7.7
216895725_30032655247_29623,2017-04-16 22:12:46,2017-04-16 22:20:28,7.7
829608579_84239431852_14014,2017-04-14 20:55:50,2017-04-14 21:03:32,7.7
349751288_4626234488_7147,2017-04-11 14:08:35,2017-04-11 14:16:17,7.7
474752826_34168085269_594853,2017-03-29 13:45:07,2017-03-29 13:52:49,7.7
69732847_347269219_422874,2017-04-05 20:40:40,2017-04-05 20:48:22,7.7
288664387_6129820901_367291,2017-04-16 21:19:55,2017-04-16 21:27:37,7.7
422867060_11743812454_522518,2017-04-17 18:36:41,2017-04-17 18:44:23,7.7
164834660_28687319415_141288,2017-04-06 07:58:38,2017-04-06 08:06:20,7.7
685768845_72284647787_843873,2017-04-02 22:48:11,2017-04-02 22:55:53,7.7
132416728_11885996721_192181,2017-04-01 10:48:00,2017-04-01 10:55:42,7.7
640071227_92031570279_187659,2017-03-30 12:00:45,2017-03-30 12:08:28,7.716666666666667
983903540_59210186403_242281,2017-03-29 16:00:18,2017-03-29 16:08:01,7.716666666666667
393446903_28135151947_465584,2017-04-15 15:33:00,2017-04-15 15:40:43,7.716666666666667
535048459_42435202859_33326,2017-03-31 11:03:54,2017-03-31 11:11:37,7.716666666666667
500481115_17695775246_707704,2017-03-29 11:18:16,2017-03-29 11:25:59,7.716666666666667
315956792_41518304674_546989,2017-04-02 18:59:09,2017-04-02 19:06:52,7.716666666666667
650167377_93862648832_87833,2017-04-14 09:37:08,2017-04-14 09:44:51,7.716666666666667
588329261_86091528029_297871,2017-05-20 22:51:39,2017-05-20 22:59:23,7.733333333333333
712244777_36025546618_494659,2017-04-10 11:44:25,2017-04-10 11:52:09,7.733333333333333
745263509_14946205287_283438,2017-03-29 15:39:08,2017-03-29 15:46:52,7.733333333333333
605373088_99444725858_663276,2017-04-10 10:55:15,2017-04-10 11:02:59,7.733333333333333
459757635_15332214455_525900,2017-03-29 11:27:51,2017-03-29 11:35:35,7.733333333333333
331209911_83357595879_870400,2017-06-02 09:34:14,2017-06-02 09:41:58,7.733333333333333
627168036_99393023624_65967,2017-04-02 10:56:19,2017-04-02 11:04:03,7.733333333333333
924473381_28126651294_52985,2017-04-19 16:53:45,2017-04-19 17:01:29,7.733333333333333
937984550_31692744681_559953,2017-04-05 09:57:08,2017-04-05 10:04:52,7.733333333333333
473754096_49955646070_975312,2017-04-17 16:10:01,2017-04-17 16:17:45,7.733333333333333
651955260_67966171101_243770,2017-04-14 13:19:37,2017-04-14 13:27:21,7.733333333333333
43078461_34012721477_313882,2017-04-15 16:22:22,2017-04-15 16:30:07,7.75
549856777_44195886165_496779,2017-04-04 00:22:44,2017-04-04 00:30:29,7.75
68547346_48186148115_479142,2017-03-29 20:52:20,2017-03-29 21:00:05,7.75
45412382_21948859892_655569,2017-04-05 21:43:49,2017-04-05 21:51:34,7.75
615339850_21663188344_290962,2017-05-04 10:50:14,2017-05-04 10:57:59,7.75
351918428_86519231187_357416,2017-04-09 12:51:12,2017-04-09 12:58:57,7.75
731161265_84769329319_848905,2017-04-14 13:14:25,2017-04-14 13:22:10,7.75
306723127_35305630908_379539,2017-05-01 09:42:01,2017-05-01 09:49:46,7.75
9694349_18757318187_811064,2017-03-29 12:02:54,2017-03-29 12:10:40,7.766666666666667
4667825_53660642028_27103,2017-04-07 12:54:32,2017-04-07 13:02:18,7.766666666666667
928569250_30010949037_930476,2017-04-03 18:27:23,2017-04-03 18:35:09,7.766666666666667
52702854_32616806600_97894,2017-04-05 11:26:30,2017-04-05 11:34:16,7.766666666666667
687380543_82032841969_832345,2017-04-20 10:20:39,2017-04-20 10:28:25,7.766666666666667
845389216_45475164074_703618,2017-03-29 13:22:56,2017-03-29 13:30:42,7.766666666666667
959385465_32502040406_790829,2017-03-29 12:22:08,2017-03-29 12:29:54,7.766666666666667
123811187_90187137862_329111,2017-04-05 15:47:33,2017-04-05 15:55:19,7.766666666666667
949389277_95523174155_456200,2017-04-20 14:16:28,2017-04-20 14:24:15,7.783333333333333
353599818_83132903831_916274,2017-04-09 13:27:45,2017-04-09 13:35:32,7.783333333333333
749819470_63300520911_785163,2017-04-05 13:48:13,2017-04-05 13:56:00,7.783333333333333
997557263_62172962377_5466,2017-03-19 20:48:42,2017-03-19 20:56:29,7.783333333333333
271507444_37984035626_2146,2017-03-29 12:48:49,2017-03-29 12:56:36,7.783333333333333
247941477_72016336400_977560,2017-04-28 17:03:23,2017-04-28 17:11:10,7.783333333333333
307556867_98165379376_291369,2017-04-03 22:05:44,2017-04-03 22:13:31,7.783333333333333
49738996_83336777164_383706,2017-04-16 11:39:20,2017-04-16 11:47:07,7.783333333333333
193147789_25622017853_625776,2017-06-20 12:35:42,2017-06-20 12:43:29,7.783333333333333
742337425_93605271027_283459,2017-04-06 07:59:02,2017-04-06 08:06:49,7.783333333333333
892356182_96135355530_150540,2017-04-07 14:52:56,2017-04-07 15:00:43,7.783333333333333
226150613_96053591640_36031,2017-04-18 09:59:42,2017-04-18 10:07:29,7.783333333333333
25389527_966521821_244506,2017-04-04 11:16:56,2017-04-04 11:24:43,7.783333333333333
646063685_43288171642_210980,2017-03-31 01:38:54,2017-03-31 01:46:42,7.8
517001383_51495511101_88179,2017-04-12 12:30:29,2017-04-12 12:38:17,7.8
679327534_88052767102_72335,2017-04-02 08:20:23,2017-04-02 08:28:11,7.8
222144627_52677176309_521163,2017-04-14 20:15:21,2017-04-14 20:23:09,7.8
29554630_84593368205_701282,2017-05-08 17:43:25,2017-05-08 17:51:13,7.8
784220220_39348020681_872738,2017-04-13 13:20:36,2017-04-13 13:28:24,7.8
550178733_37305244018_532381,2017-05-07 19:01:16,2017-05-07 19:09:04,7.8
437279191_92081697480_420604,2017-04-22 19:36:44,2017-04-22 19:44:32,7.8
724551709_21539321786_197579,2017-04-11 10:10:55,2017-04-11 10:18:43,7.8
968839803_69517359339_674131,2017-04-20 11:46:47,2017-04-20 11:54:36,7.816666666666666
308954646_58599350340_775993,2017-03-31 09:17:23,2017-03-31 09:25:12,7.816666666666666
558792996_42860388606_262264,2017-04-15 16:09:31,2017-04-15 16:17:20,7.816666666666666
573548230_96730848765_925261,2017-03-30 08:13:53,2017-03-30 08:21:42,7.816666666666666
113857132_6367438136_397511,2017-03-29 18:59:09,2017-03-29 19:06:58,7.816666666666666
825159438_9066985423_588308,2017-04-07 10:48:52,2017-04-07 10:56:41,7.816666666666666
703183567_26445050047_504669,2017-04-20 13:28:26,2017-04-20 13:36:15,7.816666666666666
209420692_88944607593_332487,2017-03-29 17:40:23,2017-03-29 17:48:12,7.816666666666666
367999113_85932487000_399138,2017-04-04 14:29:25,2017-04-04 14:37:15,7.833333333333333
141647465_33754244572_150993,2017-06-07 18:13:18,2017-06-07 18:21:08,7.833333333333333
413105705_38627401889_247740,2017-03-29 12:26:16,2017-03-29 12:34:06,7.833333333333333
306516429_63816292729_104010,2017-04-19 15:45:35,2017-04-19 15:53:25,7.833333333333333
486300642_87448746499_90337,2017-04-17 21:56:51,2017-04-17 22:04:41,7.833333333333333
347842812_24895778229_164317,2017-04-09 00:14:54,2017-04-09 00:22:45,7.85
503083037_37868616536_970216,2017-04-14 20:08:37,2017-04-14 20:16:28,7.85
362321190_25111612514_77940,2017-03-31 17:03:49,2017-03-31 17:11:40,7.85
788992674_46355882048_314057,2017-06-18 22:12:10,2017-06-18 22:20:01,7.85
219454047_90413775474_738614,2017-03-29 11:15:47,2017-03-29 11:23:39,7.866666666666666
378620546_13808970723_658980,2017-03-29 12:17:15,2017-03-29 12:25:07,7.866666666666666
416020774_77927770219_842475,2017-04-18 20:20:55,2017-04-18 20:28:47,7.866666666666666
862181159_52644272458_965645,2017-04-23 14:04:10,2017-04-23 14:12:02,7.866666666666666
559367270_10978558979_950585,2017-04-12 16:52:45,2017-04-12 17:00:37,7.866666666666666
244751496_52744007370_240417,2017-03-29 12:41:13,2017-03-29 12:49:05,7.866666666666666
169662183_17044821418_395805,2017-03-29 12:40:27,2017-03-29 12:48:19,7.866666666666666
614809840_15218856596_85217,2017-03-30 09:11:52,2017-03-30 09:19:44,7.866666666666666
678015544_40214514305_564954,2017-04-05 11:22:16,2017-04-05 11:30:08,7.866666666666666
107498847_67594416067_869316,2017-04-20 14:22:49,2017-04-20 14:30:41,7.866666666666666
974270750_57095129680_928717,2017-04-05 19:34:39,2017-04-05 19:42:32,7.883333333333334
749831734_3073531992_975864,2017-04-12 18:11:59,2017-04-12 18:19:52,7.883333333333334
284024568_94888842363_223915,2017-04-12 13:24:01,2017-04-12 13:31:54,7.883333333333334
552182607_79822145163_366713,2017-04-17 20:58:40,2017-04-17 21:06:33,7.883333333333334
53201923_77836089756_432530,2017-04-14 06:06:24,2017-04-14 06:14:17,7.883333333333334
634631042_68603981172_308188,2017-06-09 01:33:43,2017-06-09 01:41:36,7.883333333333334
336115254_73842712695_726393,2017-04-15 16:24:23,2017-04-15 16:32:16,7.883333333333334
615955121_8753166853_412920,2017-05-01 13:48:52,2017-05-01 13:56:45,7.883333333333334
531390390_43236802761_284635,2017-04-05 12:14:45,2017-04-05 12:22:38,7.883333333333334
647083850_34555674190_722411,2017-05-26 21:30:22,2017-05-26 21:38:15,7.883333333333334
313678771_67943318208_214984,2017-05-01 19:26:34,2017-05-01 19:34:27,7.883333333333334
974429697_39365734813_289320,2017-03-30 13:54:56,2017-03-30 14:02:49,7.883333333333334
319131719_99477883972_578428,2017-04-01 09:04:40,2017-04-01 09:12:34,7.9
636844041_11857158905_71676,2017-04-08 11:42:45,2017-04-08 11:50:39,7.9
302202782_90041321833_180982,2017-04-05 18:05:54,2017-04-05 18:13:48,7.9
20881498_44787627279_731108,2017-04-12 15:11:21,2017-04-12 15:19:15,7.9
595513146_52325387567_199902,2017-05-04 10:25:12,2017-05-04 10:33:06,7.9
437545310_5437540990_112576,2017-03-29 15:27:53,2017-03-29 15:35:47,7.9
647628752_65830603752_771049,2017-04-01 11:55:48,2017-04-01 12:03:42,7.9
437259241_62195823486_586850,2017-04-12 13:23:56,2017-04-12 13:31:50,7.9
176204242_68437712623_881930,2017-04-05 12:43:28,2017-04-05 12:51:22,7.9
489916283_5178544801_878613,2017-04-09 15:05:06,2017-04-09 15:13:00,7.9
357884880_17692770209_305064,2017-04-12 20:42:02,2017-04-12 20:49:56,7.9
434430396_76554110001_991229,2017-04-16 16:11:15,2017-04-16 16:19:09,7.9
935250174_23022145057_84033,2017-04-05 13:13:10,2017-04-05 13:21:05,7.916666666666667
399739728_51070294906_617194,2017-05-11 00:31:53,2017-05-11 00:39:48,7.916666666666667
177375396_1141262886_914920,2017-05-14 21:55:24,2017-05-14 22:03:19,7.916666666666667
141301640_74289340866_64082,2017-03-29 14:35:19,2017-03-29 14:43:14,7.916666666666667
698123785_48600967706_817201,2017-03-15 12:44:20,2017-03-15 12:52:15,7.916666666666667
740538779_65200851336_643333,2017-04-02 21:03:32,2017-04-02 21:11:27,7.916666666666667
200404334_49845236863_85992,2017-04-21 13:50:57,2017-04-21 13:58:52,7.916666666666667
988283637_67551730169_964981,2017-03-15 13:57:54,2017-03-15 14:05:49,7.916666666666667
116384239_65753252610_251072,2017-04-02 08:40:03,2017-04-02 08:47:58,7.916666666666667
487324638_31882624569_656689,2017-04-10 23:41:03,2017-04-10 23:48:59,7.933333333333334
647813994_97553132270_211580,2017-04-09 12:13:54,2017-04-09 12:21:50,7.933333333333334
651678458_10766295267_917790,2017-04-30 23:54:05,2017-05-01 00:02:01,7.933333333333334
246290606_11678675098_202660,2017-03-29 12:25:03,2017-03-29 12:32:59,7.933333333333334
442343115_71518139534_622935,2017-03-29 11:11:43,2017-03-29 11:19:39,7.933333333333334
883586630_70768881581_828932,2017-04-11 20:54:53,2017-04-11 21:02:49,7.933333333333334
664043559_42792389113_181218,2017-05-02 00:14:54,2017-05-02 00:22:50,7.933333333333334
72145794_5995349246_91745,2017-06-20 20:45:47,2017-06-20 20:53:43,7.933333333333334
930226975_70298813647_505497,2017-04-18 07:28:51,2017-04-18 07:36:47,7.933333333333334
474605977_45616189213_35659,2017-04-22 15:21:45,2017-04-22 15:29:41,7.933333333333334
809138248_79478330795_825413,2017-03-29 20:15:19,2017-03-29 20:23:15,7.933333333333334
20020783_72731285523_403370,2017-04-28 12:22:40,2017-04-28 12:30:36,7.933333333333334
533026133_28235892922_780909,2017-05-16 23:44:13,2017-05-16 23:52:10,7.95
286176855_61055498449_888415,2017-04-12 13:05:34,2017-04-12 13:13:31,7.95
176380522_87710645023_569649,2017-03-31 14:23:34,2017-03-31 14:31:31,7.95
214769545_19047089109_263420,2017-03-29 16:36:58,2017-03-29 16:44:55,7.95
446105030_72545275380_966000,2017-03-29 15:33:27,2017-03-29 15:41:24,7.95
837255351_37190442664_678135,2017-04-09 09:09:02,2017-04-09 09:16:59,7.95
10691547_6905772212_536480,2017-04-12 13:22:10,2017-04-12 13:30:07,7.95
575151379_20594202370_212895,2017-04-25 17:21:23,2017-04-25 17:29:20,7.95
509709829_50056277675_110067,2017-05-22 20:56:18,2017-05-22 21:04:16,7.966666666666667
965013211_65251289248_460740,2017-04-12 17:08:09,2017-04-12 17:16:07,7.966666666666667
79051769_2604906035_38066,2017-03-29 19:05:46,2017-03-29 19:13:44,7.966666666666667
676495048_30538722548_454390,2017-03-29 13:30:32,2017-03-29 13:38:30,7.966666666666667
228662314_13000724439_555675,2017-04-06 13:43:42,2017-04-06 13:51:40,7.966666666666667
945242452_335636579_33628,2017-04-19 22:14:21,2017-04-19 22:22:19,7.966666666666667
925434467_6054761024_110032,2017-03-31 18:50:44,2017-03-31 18:58:42,7.966666666666667
431926476_71425537031_693085,2017-04-08 11:40:20,2017-04-08 11:48:18,7.966666666666667
556938768_5396749383_343002,2017-04-03 15:26:33,2017-04-03 15:34:31,7.966666666666667
316606683_55191278082_902230,2017-03-31 15:00:44,2017-03-31 15:08:42,7.966666666666667
312732380_66968376693_276126,2017-04-06 14:28:51,2017-04-06 14:36:49,7.966666666666667
974699046_94924860384_686113,2017-04-05 22:06:14,2017-04-05 22:14:12,7.966666666666667
123945240_15049563182_509668,2017-05-14 22:35:45,2017-05-14 22:43:44,7.983333333333333
102732284_85491431716_901533,2017-05-06 23:47:40,2017-05-06 23:55:39,7.983333333333333
600199470_15322992071_675101,2017-03-30 23:07:39,2017-03-30 23:15:38,7.983333333333333
923858575_71437852160_93614,2017-04-11 18:18:17,2017-04-11 18:26:16,7.983333333333333
987385688_97422807447_172654,2017-03-30 15:15:38,2017-03-30 15:23:37,7.983333333333333
209262354_3979756158_777822,2017-04-13 17:08:12,2017-04-13 17:16:11,7.983333333333333
86416909_61451689767_759660,2017-04-06 22:29:58,2017-04-06 22:37:57,7.983333333333333
866537046_43471227844_159196,2017-04-06 04:58:24,2017-04-06 05:06:23,7.983333333333333
654250442_68889563222_282228,2017-03-31 10:01:59,2017-03-31 10:09:58,7.983333333333333
917275591_43229673687_809370,2017-04-01 22:07:09,2017-04-01 22:15:09,8.0
757766206_35481106061_528934,2017-04-01 11:57:25,2017-04-01 12:05:25,8.0
413784698_5484442102_563926,2017-03-29 14:05:13,2017-03-29 14:13:13,8.0
496982791_55262605166_212896,2017-04-13 12:56:08,2017-04-13 13:04:08,8.0
874923052_27217442137_716594,2017-04-06 23:50:00,2017-04-06 23:58:00,8.0
109126522_89302360716_797418,2017-06-19 18:00:14,2017-06-19 18:08:14,8.0
998850681_24566727070_430379,2017-04-05 11:08:42,2017-04-05 11:16:42,8.0
822384573_52322473489_240977,2017-06-07 19:59:16,2017-06-07 20:07:16,8.0
468991318_76298592209_8440,2017-04-15 09:59:21,2017-04-15 10:07:21,8.0
477378_96842698202_963034,2017-04-06 21:15:37,2017-04-06 21:23:37,8.0
322916916_25123126053_166,2017-05-27 20:04:21,2017-05-27 20:12:22,8.016666666666667
641717828_53803287460_687674,2017-06-05 12:00:47,2017-06-05 12:08:48,8.016666666666667
618002154_65848785577_227056,2017-03-29 11:16:54,2017-03-29 11:24:55,8.016666666666667
322721454_32499966481_568111,2017-05-05 13:40:37,2017-05-05 13:48:38,8.016666666666667
180261904_13305340498_115676,2017-03-29 12:03:55,2017-03-29 12:11:56,8.016666666666667
969196079_13694736011_357992,2017-03-16 14:52:19,2017-03-16 15:00:20,8.016666666666667
523864205_31030196989_983852,2017-03-29 11:36:54,2017-03-29 11:44:55,8.016666666666667
168597059_49281915436_57870,2017-03-30 20:42:04,2017-03-30 20:50:05,8.016666666666667
833798646_33513495372_940181,2017-04-06 10:08:18,2017-04-06 10:16:19,8.016666666666667
536809221_37794888489_843865,2017-06-15 17:53:50,2017-06-15 18:01:51,8.016666666666667
465198111_45854216824_156364,2017-03-29 14:00:57,2017-03-29 14:08:58,8.016666666666667
448396755_87385315485_76413,2017-04-23 21:57:03,2017-04-23 22:05:05,8.033333333333333
479178909_7189792057_358166,2017-04-02 17:26:17,2017-04-02 17:34:19,8.033333333333333
710351096_37883782477_166407,2017-04-19 19:32:59,2017-04-19 19:41:01,8.033333333333333
928904183_22778972261_694691,2017-04-14 15:26:46,2017-04-14 15:34:48,8.033333333333333
323636849_20735199755_769813,2017-04-06 13:02:30,2017-04-06 13:10:32,8.033333333333333
968271915_86812502023_293475,2017-05-15 14:15:42,2017-05-15 14:23:44,8.033333333333333
645635423_71108330017_768688,2017-04-10 20:46:30,2017-04-10 20:54:32,8.033333333333333
589777716_17103546253_929500,2017-05-26 17:00:19,2017-05-26 17:08:21,8.033333333333333
751231_9382816029_347590,2017-06-14 18:03:30,2017-06-14 18:11:32,8.033333333333333
45180691_78262411146_184507,2017-04-04 07:17:08,2017-04-04 07:25:10,8.033333333333333
485435013_76024658027_422423,2017-04-13 13:40:52,2017-04-13 13:48:54,8.033333333333333
486453175_75141887707_483238,2017-04-05 11:48:07,2017-04-05 11:56:09,8.033333333333333
486029697_51140904449_134326,2017-04-02 14:34:02,2017-04-02 14:42:04,8.033333333333333
902033559_42629470467_399354,2017-04-28 16:20:22,2017-04-28 16:28:25,8.05
609534906_52768780419_99132,2017-05-10 01:34:37,2017-05-10 01:42:40,8.05
963299628_35465678022_25228,2017-05-02 15:35:49,2017-05-02 15:43:52,8.05
388440285_18274045099_798071,2017-04-10 16:00:10,2017-04-10 16:08:13,8.05
282353431_1741611625_300707,2017-04-16 19:08:45,2017-04-16 19:16:48,8.05
208053651_11421789015_310943,2017-03-29 13:00:11,2017-03-29 13:08:14,8.05
37893178_33593519288_704655,2017-05-13 13:17:02,2017-05-13 13:25:05,8.05
145235567_18887937534_905959,2017-04-10 20:10:33,2017-04-10 20:18:36,8.05
741104493_3024861915_526955,2017-04-05 13:25:41,2017-04-05 13:33:44,8.05
930916369_84417084010_461420,2017-05-10 18:45:43,2017-05-10 18:53:46,8.05
297690712_59732452229_731640,2017-04-11 11:14:44,2017-04-11 11:22:47,8.05
133650859_37473437753_644734,2017-06-05 22:34:51,2017-06-05 22:42:54,8.05
340687486_74783612466_975784,2017-04-12 11:17:30,2017-04-12 11:25:33,8.05
585660440_83940734338_498209,2017-05-06 20:46:03,2017-05-06 20:54:07,8.066666666666666
679016932_29407485516_337173,2017-05-14 12:19:14,2017-05-14 12:27:18,8.066666666666666
96530706_45096515128_617687,2017-04-12 13:15:14,2017-04-12 13:23:18,8.066666666666666
463075726_88621129166_293740,2017-04-21 10:34:25,2017-04-21 10:42:29,8.066666666666666
353661828_22723623321_869250,2017-05-16 11:48:02,2017-05-16 11:56:06,8.066666666666666
236292805_48438385387_565204,2017-04-09 10:05:05,2017-04-09 10:13:09,8.066666666666666
916811039_92093134812_539967,2017-04-05 17:04:54,2017-04-05 17:12:58,8.066666666666666
573334581_11240139927_381546,2017-05-13 21:07:38,2017-05-13 21:15:42,8.066666666666666
922083093_88186497891_327622,2017-04-25 13:07:41,2017-04-25 13:15:45,8.066666666666666
737380137_10376006203_795979,2017-04-12 12:13:50,2017-04-12 12:21:54,8.066666666666666
471127276_90199082321_79603,2017-04-05 13:24:02,2017-04-05 13:32:07,8.083333333333334
658126652_82441630636_888016,2017-04-10 19:05:27,2017-04-10 19:13:32,8.083333333333334
392293980_95937683165_957896,2017-03-29 12:08:50,2017-03-29 12:16:55,8.083333333333334
21457065_95026273565_415102,2017-04-09 19:33:33,2017-04-09 19:41:38,8.083333333333334
341679703_13973725446_939884,2017-04-03 19:01:08,2017-04-03 19:09:13,8.083333333333334
18878962_75746266873_251065,2017-03-29 16:05:07,2017-03-29 16:13:12,8.083333333333334
896888483_97862396347_358330,2017-04-06 20:01:38,2017-04-06 20:09:43,8.083333333333334
978030874_44241159711_265837,2017-03-31 08:38:56,2017-03-31 08:47:01,8.083333333333334
428444400_6805969051_617645,2017-03-23 09:39:20,2017-03-23 09:47:25,8.083333333333334
128086637_18625231611_282111,2017-04-11 08:49:38,2017-04-11 08:57:43,8.083333333333334
555831840_45712328951_542231,2017-04-04 18:51:35,2017-04-04 18:59:41,8.1
588542326_61407905605_549692,2017-05-13 14:50:44,2017-05-13 14:58:50,8.1
360228897_18157155857_556182,2017-04-15 18:21:03,2017-04-15 18:29:09,8.1
203402621_85026972509_82157,2017-04-05 11:14:12,2017-04-05 11:22:18,8.1
919974388_41708748764_58908,2017-04-07 08:11:10,2017-04-07 08:19:16,8.1
258055472_22957106882_499310,2017-03-29 17:06:27,2017-03-29 17:14:33,8.1
86166573_70844997722_75533,2017-03-30 13:34:47,2017-03-30 13:42:53,8.1
667144021_55820489128_714641,2017-03-31 16:13:38,2017-03-31 16:21:44,8.1
293048680_61191092684_943447,2017-04-18 18:11:38,2017-04-18 18:19:45,8.116666666666667
742351218_48415062616_656650,2017-05-02 20:03:11,2017-05-02 20:11:18,8.116666666666667
39141636_92083363635_104746,2017-04-10 16:42:28,2017-04-10 16:50:35,8.116666666666667
23822477_7310338518_413526,2017-04-25 20:09:39,2017-04-25 20:17:46,8.116666666666667
767747088_59856686943_838341,2017-04-11 08:59:21,2017-04-11 09:07:28,8.116666666666667
210930841_51916089059_147761,2017-03-29 11:38:27,2017-03-29 11:46:35,8.133333333333333
86677157_52599985078_341526,2017-05-02 17:03:49,2017-05-02 17:11:57,8.133333333333333
421973784_55702304721_60982,2017-03-16 13:02:25,2017-03-16 13:10:33,8.133333333333333
260975468_902049985_50957,2017-04-02 09:53:45,2017-04-02 10:01:53,8.133333333333333
191184961_36258458665_148354,2017-05-03 15:11:10,2017-05-03 15:19:18,8.133333333333333
810432687_41778737415_372462,2017-04-05 18:25:11,2017-04-05 18:33:19,8.133333333333333
187645935_12174960805_981346,2017-04-02 11:28:38,2017-04-02 11:36:46,8.133333333333333
814044895_59052249655_860865,2017-03-29 14:49:20,2017-03-29 14:57:29,8.15
871773670_30175744994_354803,2017-03-30 09:41:46,2017-03-30 09:49:55,8.15
77534529_83984312100_73868,2017-04-12 12:16:03,2017-04-12 12:24:12,8.15
810335389_98725889814_857881,2017-04-18 10:35:18,2017-04-18 10:43:27,8.15
824215029_80983000724_722727,2017-04-05 11:16:13,2017-04-05 11:24:22,8.15
831490009_48703114228_597890,2017-04-09 09:23:58,2017-04-09 09:32:07,8.15
121765798_96967264858_524127,2017-03-30 15:47:36,2017-03-30 15:55:45,8.15
190025519_86978583982_207260,2017-03-31 17:25:34,2017-03-31 17:33:44,8.166666666666666
559601592_6723539946_778423,2017-04-05 11:47:12,2017-04-05 11:55:22,8.166666666666666
875136749_61943759758_732670,2017-03-29 14:16:52,2017-03-29 14:25:02,8.166666666666666
217490297_13517191268_739871,2017-04-14 18:34:02,2017-04-14 18:42:12,8.166666666666666
171809703_96593828686_303644,2017-05-23 10:46:29,2017-05-23 10:54:39,8.166666666666666
548256442_15071491268_17777,2017-04-19 19:36:14,2017-04-19 19:44:24,8.166666666666666
738597656_43277952528_521317,2017-04-20 14:00:00,2017-04-20 14:08:10,8.166666666666666
187066531_22607556321_456231,2017-04-07 08:43:56,2017-04-07 08:52:06,8.166666666666666
131828181_13145003767_548648,2017-05-16 22:00:55,2017-05-16 22:09:05,8.166666666666666
908381375_9382202311_380499,2017-06-20 20:48:20,2017-06-20 20:56:30,8.166666666666666
86191157_33316516692_531646,2017-03-29 12:26:18,2017-03-29 12:34:28,8.166666666666666
56218416_52284669106_415012,2017-04-26 16:26:50,2017-04-26 16:35:00,8.166666666666666
118773707_6825242344_189956,2017-04-22 18:32:47,2017-04-22 18:40:57,8.166666666666666
85122776_99475439003_850161,2017-03-29 11:05:38,2017-03-29 11:13:48,8.166666666666666
151977075_3932376726_875808,2017-04-19 11:54:19,2017-04-19 12:02:30,8.183333333333334
239189159_31613229839_767119,2017-04-21 15:39:36,2017-04-21 15:47:47,8.183333333333334
564611349_58782142615_866450,2017-04-09 18:46:51,2017-04-09 18:55:02,8.183333333333334
609279356_40791410675_643727,2017-04-03 21:45:20,2017-04-03 21:53:31,8.183333333333334
710106183_32853650914_426714,2017-04-03 12:20:13,2017-04-03 12:28:24,8.183333333333334
38077169_87608870666_77193,2017-03-23 11:25:34,2017-03-23 11:33:45,8.183333333333334
270938057_80375744817_390313,2017-03-31 08:07:35,2017-03-31 08:15:46,8.183333333333334
739499717_23220554260_884409,2017-05-26 10:22:40,2017-05-26 10:30:51,8.183333333333334
